organism,gene_name,tAI
M. musculus,Dnajc4,0.192926214
M. musculus,Dnajc5,0.232511981
M. musculus,Dnajc5b,0.209823342
M. musculus,Dnajc5g,0.212588397
M. musculus,Dnajc6,0.196828202
M. musculus,Dnajc7,0.214891217
M. musculus,Dnajc8,0.202034429
M. musculus,Dnajc9,0.20977585
M. musculus,Dnal1,0.219982875
M. musculus,Dnal4,0.209945638
M. musculus,Dnali1,0.22105183
M. musculus,Dnase1l1,0.188251384
M. musculus,Dnase1l2,0.200834611
M. musculus,Dnase1l3,0.194524355
M. musculus,Dnase2a,0.193175285
M. musculus,Dnase2b,0.183253058
M. musculus,Dnd1,0.205812299
M. musculus,Dner,0.217982449
M. musculus,Dnhd1,0.195260355
M. musculus,Dnlz,0.199855952
M. musculus,Dnm1,0.208992685
M. musculus,Dnm1l,0.186472889
M. musculus,Dnm2,0.202804439
M. musculus,Dnm3,0.187322943
M. musculus,Dnmbp,0.198569063
M. musculus,Dnmt1,0.208531133
M. musculus,Dnmt3b,0.204101182
M. musculus,Dnmt3c,0.207122593
M. musculus,Dnmt3l,0.202233832
M. musculus,Dnpep,0.196397905
M. musculus,Dnph1,0.204944462
M. musculus,Dntt,0.197059158
M. musculus,Dnttip1,0.212760176
M. musculus,Dnttip2,0.196853336
M. musculus,Doc2b,0.211246005
M. musculus,Doc2g,0.201881606
M. musculus,Dock1,0.190299718
M. musculus,Dock10,0.195033079
M. musculus,Dock11,0.190126767
M. musculus,Dock2,0.201106912
M. musculus,Dock3,0.189868882
M. musculus,Dock4,0.187387347
M. musculus,Dock5,0.194455913
M. musculus,Dock6,0.200861073
M. musculus,Dock7,0.183902534
M. musculus,Dock8,0.199397782
M. musculus,Dock9,0.199918428
M. musculus,Dohh,0.22581199
M. musculus,Dok1,0.199540213
M. musculus,Dok2,0.199853542
M. musculus,Dok3,0.202416309
M. musculus,Dok4,0.212206323
M. musculus,Dok5,0.197426723
M. musculus,Dok6,0.19664326
M. musculus,Dok7,0.200366374
M. musculus,Dolk,0.191813058
M. musculus,Dolpp1,0.174321759
M. musculus,Dopey1,0.185236964
M. musculus,Dopey2,0.198159308
M. musculus,Dot1l,0.204886215
M. musculus,Doxl2,0.18960273
M. musculus,Dpagt1,0.174949575
M. musculus,Dpcr1,0.186867267
M. musculus,Dpep1,0.200408483
M. musculus,Dpep2,0.190493121
M. musculus,Dpep2nb,0.199437951
M. musculus,Dpep3,0.193295019
M. musculus,Dpf1,0.221050578
M. musculus,Dpf2,0.212115759
M. musculus,Dph1,0.200402243
M. musculus,Dph2,0.200585781
M. musculus,Dph3,0.213791282
M. musculus,Dph5,0.197335255
M. musculus,Dph6,0.195755974
M. musculus,Dph7,0.19846087
M. musculus,Dpm1,0.181211929
M. musculus,Dpm2,0.180962097
M. musculus,Dpm3,0.219239072
M. musculus,Dpp10,0.186924888
M. musculus,Dpp3,0.201025035
M. musculus,Dpp4,0.184376278
M. musculus,Dpp6,0.19640131
M. musculus,Dpp7,0.196728059
M. musculus,Dpp8,0.183457549
M. musculus,Dpp9,0.20086247
M. musculus,Dppa1,0.176114749
M. musculus,Dppa2,0.194049633
M. musculus,Dppa3,0.190382805
M. musculus,Dppa4,0.21755966
M. musculus,Dppa5a,0.204456945
M. musculus,Dpt,0.205327494
M. musculus,Dpy19l1,0.190116029
M. musculus,Dpy19l2,0.181272442
M. musculus,Dpy19l3,0.186049739
M. musculus,Dpy19l4,0.179412993
M. musculus,Dpy30,0.200823742
M. musculus,Dpyd,0.201377171
M. musculus,Dpys,0.209667398
M. musculus,Dpysl2,0.206642593
M. musculus,Dpysl3,0.20775102
M. musculus,Dpysl4,0.209381245
M. musculus,Dpysl5,0.207980772
M. musculus,Dqx1,0.19909108
M. musculus,Dr1,0.201461533
M. musculus,Dram1,0.166061035
M. musculus,Dram2,0.171663558
M. musculus,Drap1,0.219951252
M. musculus,Draxin,0.204968401
M. musculus,Drc1,0.216314199
M. musculus,Drc3,0.200088297
M. musculus,Drc7,0.213649874
M. musculus,Drd1,0.197300248
M. musculus,Drd2,0.194450288
M. musculus,Drd3,0.195381624
M. musculus,Drd4,0.194037654
M. musculus,Drd5,0.199811133
M. musculus,Drg2,0.212019701
M. musculus,Drosha,0.188587431
M. musculus,Drp2,0.195860385
M. musculus,Dsc1,0.195176913
M. musculus,Dsc2,0.185936882
M. musculus,Dsc3,0.192881026
M. musculus,Dscam,0.190780226
M. musculus,Dscaml1,0.194415649
M. musculus,Dscc1,0.199776249
M. musculus,Dscr3,0.199682488
M. musculus,Dse,0.191281758
M. musculus,Dsel,0.174405303
M. musculus,Dsg1a,0.185728812
M. musculus,Dsg1b,0.186747523
M. musculus,Dsg1c,0.188528366
M. musculus,Dsg2,0.193128694
M. musculus,Dsg3,0.191564186
M. musculus,Dsg4,0.194340798
M. musculus,Dsn1,0.187262272
M. musculus,Dsp,0.211372601
M. musculus,Dspp,0.170928367
M. musculus,Dst,0.201378767
M. musculus,Dstn,0.206455166
M. musculus,Dstyk,0.196925827
M. musculus,Dtd1,0.215985796
M. musculus,Dtd2,0.200699269
M. musculus,Dthd1,0.185516752
M. musculus,Dtl,0.187813476
M. musculus,Dtnb,0.20261239
M. musculus,Dtnbp1,0.222654916
M. musculus,Dtwd1,0.193247922
M. musculus,Dtwd2,0.199868703
M. musculus,Dtx1,0.20314339
M. musculus,Dtx3,0.209916403
M. musculus,Dtx3l,0.199793256
M. musculus,Dtx4,0.201307231
M. musculus,Dtymk,0.199925544
M. musculus,Duox1,0.191440779
M. musculus,Duox2,0.194833504
M. musculus,Duoxa1,0.202476746
M. musculus,Duoxa2,0.179175151
M. musculus,Dupd1,0.210944289
M. musculus,Dus1l,0.215579757
M. musculus,Dus3l,0.208800936
M. musculus,Dus4l,0.197040573
M. musculus,Dusp1,0.203889883
M. musculus,Dusp11,0.183947996
M. musculus,Dusp12,0.20567915
M. musculus,Dusp13,0.192467052
M. musculus,Dusp14,0.198398703
M. musculus,Dusp15,0.198321551
M. musculus,Dusp16,0.200455636
M. musculus,Dusp18,0.195353651
M. musculus,Dusp19,0.194211463
M. musculus,Dusp2,0.210645812
M. musculus,Dusp21,0.182137058
M. musculus,Dusp22,0.200548465
M. musculus,Dusp23,0.202796318
M. musculus,Dusp26,0.191785439
M. musculus,Dusp27,0.203329814
M. musculus,Dusp28,0.210808173
M. musculus,Dusp3,0.198994212
M. musculus,Dusp4,0.206806098
M. musculus,Dusp5,0.20032046
M. musculus,Dusp6,0.201256834
M. musculus,Dusp7,0.201627543
M. musculus,Dusp8,0.202226479
M. musculus,Dusp9,0.207419051
M. musculus,Dut,0.205352647
M. musculus,Duxbl1,0.191337049
M. musculus,Duxbl2,0.19087819
M. musculus,Duxbl3,0.19087819
M. musculus,Duxf3,0.185916467
M. musculus,Dvl1,0.197837472
M. musculus,Dvl2,0.188170616
M. musculus,Dvl3,0.193556992
M. musculus,Dydc1,0.197364474
M. musculus,Dydc2,0.215783367
M. musculus,Dym,0.186508344
M. musculus,Dynap,0.190506753
M. musculus,Dync1h1,0.20330284
M. musculus,Dync1i1,0.199081371
M. musculus,Dync1i2,0.188470596
M. musculus,Dync1li1,0.199351557
M. musculus,Dync1li2,0.201417725
M. musculus,Dync2h1,0.187131522
M. musculus,Dync2li1,0.200715407
M. musculus,Dynll1,0.232262724
M. musculus,Dynll2,0.226962614
M. musculus,Dynlrb1,0.199586117
M. musculus,Dynlrb2,0.188213991
M. musculus,Dynlt1a,0.204136551
M. musculus,Dynlt1b,0.200958289
M. musculus,Dynlt1c,0.200626317
M. musculus,Dynlt1f,0.200626317
M. musculus,Dynlt3,0.201902902
M. musculus,Dyrk1a,0.189166339
M. musculus,Dyrk1b,0.200456783
M. musculus,Dyrk2,0.201102039
M. musculus,Dyrk3,0.198638189
M. musculus,Dyrk4,0.204323976
M. musculus,Dysf,0.200935062
M. musculus,Dytn,0.192213228
M. musculus,Dyx1c1,0.199896125
M. musculus,Dzank1,0.201569779
M. musculus,Dzip1,0.202728318
M. musculus,Dzip1l,0.222877198
M. musculus,Dzip3,0.190714145
M. musculus,E030018B13Rik,0.204585431
M. musculus,E030025P04Rik,0.197907599
M. musculus,E030030I06Rik,0.198672925
M. musculus,E130116L18Rik,0.188676577
M. musculus,E130208F15Rik,0.17341218
M. musculus,E130218I03Rik,0.214063973
M. musculus,E130308A19Rik,0.198510616
M. musculus,E130309D02Rik,0.197977898
M. musculus,E130311K13Rik,0.182827877
M. musculus,E230025N22Rik,0.204445511
M. musculus,E2f1,0.199599476
M. musculus,E2f2,0.20717656
M. musculus,E2f3,0.197338759
M. musculus,E2f4,0.195218134
M. musculus,E2f5,0.193459
M. musculus,E2f6,0.197050677
M. musculus,E2f7,0.21346676
M. musculus,E2f8,0.195400752
M. musculus,E330009J07Rik,0.205488395
M. musculus,E330014E10Rik,0.193967238
M. musculus,E330017A01Rik,0.189042873
M. musculus,E330021D16Rik,0.186979536
M. musculus,E330034G19Rik,0.231727419
M. musculus,E430018J23Rik,0.213132677
M. musculus,E4f1,0.221311091
M. musculus,Eaf1,0.195377593
M. musculus,Eaf2,0.182511128
M. musculus,Eapp,0.202637046
M. musculus,Ear1,0.186666793
M. musculus,Ear10,0.184898562
M. musculus,Ear14,0.193026348
M. musculus,Ear2,0.180721619
M. musculus,Ear6,0.191097284
M. musculus,Ears2,0.199621524
M. musculus,Ebag9,0.200328833
M. musculus,Ebf1,0.194825115
M. musculus,Ebf2,0.188585657
M. musculus,Ebf3,0.198189433
M. musculus,Ebf4,0.196574445
M. musculus,Ebi3,0.182305162
M. musculus,Ebna1bp2,0.217008213
M. musculus,Ebp,0.175964632
M. musculus,Ebpl,0.193888134
M. musculus,Ecd,0.200600869
M. musculus,Ece1,0.203181201
M. musculus,Ece2,0.199154703
M. musculus,Ecel1,0.207083991
M. musculus,Ech1,0.213092245
M. musculus,Echdc1,0.18939605
M. musculus,Echdc2,0.212555981
M. musculus,Echdc3,0.203442064
M. musculus,Echs1,0.206738745
M. musculus,Eci1,0.213323597
M. musculus,Eci2,0.202281706
M. musculus,Eci3,0.200167015
M. musculus,Ecm1,0.203259737
M. musculus,Ecm2,0.184295985
M. musculus,Ecscr,0.18756017
M. musculus,Ecsit,0.198761525
M. musculus,Ect2,0.190888775
M. musculus,Ect2l,0.187128855
M. musculus,Eda,0.1943201
M. musculus,Eda2r,0.202351006
M. musculus,Edar,0.222178635
M. musculus,Edaradd,0.203110768
M. musculus,Edc3,0.19902722
M. musculus,Edc4,0.197750359
M. musculus,Eddm3b,0.192604481
M. musculus,Edem1,0.18651397
M. musculus,Edem2,0.193992351
M. musculus,Edem3,0.193941367
M. musculus,Edf1,0.233357672
M. musculus,Edil3,0.201678817
M. musculus,Edn1,0.206584883
M. musculus,Edn2,0.222157636
M. musculus,Edn3,0.20736485
M. musculus,Ednra,0.195539066
M. musculus,Ednrb,0.201490304
M. musculus,Edrf1,0.196191358
M. musculus,Eea1,0.1701971
M. musculus,Eed,0.193068614
M. musculus,Eef1a1,0.211990432
M. musculus,Eef1a2,0.225502703
M. musculus,Eef1akmt1,0.201216662
M. musculus,Eef1akmt2,0.186677623
M. musculus,Eef1akmt3,0.197649993
M. musculus,Eef1akmt4,0.182126792
M. musculus,Eef1b2,0.211282407
M. musculus,Eef1e1,0.193246489
M. musculus,Eef1g,0.204133845
M. musculus,Eef2,0.219721957
M. musculus,Eef2k,0.206694702
M. musculus,Eef2kmt,0.209480177
M. musculus,Eefsec,0.21095268
M. musculus,Eepd1,0.194243469
M. musculus,Efcab1,0.188869946
M. musculus,Efcab10,0.192906353
M. musculus,Efcab12,0.201244073
M. musculus,Efcab14,0.189438688
M. musculus,Efcab2,0.192970671
M. musculus,Efcab3,0.206560885
M. musculus,Efcab5,0.186415232
M. musculus,Efcab6,0.198823761
M. musculus,Efcab8,0.199676994
M. musculus,Efcab9,0.191738211
M. musculus,Efcc1,0.205051823
M. musculus,Efemp1,0.20508584
M. musculus,Efemp2,0.218318449
M. musculus,Efhb,0.185774364
M. musculus,Efhc1,0.189169983
M. musculus,Efhc2,0.182654496
M. musculus,Efhd1,0.218799333
M. musculus,Efhd2,0.23056167
M. musculus,Efl1,0.196655574
M. musculus,Efna1,0.2069273
M. musculus,Efna2,0.197090129
M. musculus,Efna3,0.206031526
M. musculus,Efna4,0.186266542
M. musculus,Efna5,0.18550322
M. musculus,Efnb1,0.207207911
M. musculus,Efnb2,0.196019307
M. musculus,Efnb3,0.196114863
M. musculus,Efr3a,0.193844586
M. musculus,Efr3b,0.20350132
M. musculus,Efs,0.206796817
M. musculus,Eftud2,0.203457219
M. musculus,Egf,0.200606237
M. musculus,Egfl6,0.208401264
M. musculus,Egfl7,0.18049279
M. musculus,Egfl8,0.21618057
M. musculus,Egflam,0.198596661
M. musculus,Egfr,0.202973982
M. musculus,Egln1,0.216693238
M. musculus,Egln2,0.209492281
M. musculus,Egln3,0.21086607
M. musculus,Egr1,0.186257983
M. musculus,Egr2,0.193524479
M. musculus,Egr3,0.197401458
M. musculus,Egr4,0.205361702
M. musculus,Ehbp1,0.197880789
M. musculus,Ehbp1l1,0.216284666
M. musculus,Ehd1,0.214180375
M. musculus,Ehd2,0.201464759
M. musculus,Ehd3,0.205510519
M. musculus,Ehd4,0.212604662
M. musculus,Ehf,0.190739623
M. musculus,Ehhadh,0.197007315
M. musculus,Ehmt1,0.214325241
M. musculus,Ehmt2,0.215133415
M. musculus,Ei24,0.172844212
M. musculus,Eid1,0.223389657
M. musculus,Eid2,0.212486099
M. musculus,Eid2b,0.199523857
M. musculus,Eid3,0.199551405
M. musculus,Eif1,0.213498899
M. musculus,Eif1a,0.195287038
M. musculus,Eif1ad,0.204365973
M. musculus,Eif1ax,0.19413785
M. musculus,Eif2a,0.193100669
M. musculus,Eif2ak1,0.188387928
M. musculus,Eif2ak2,0.186828683
M. musculus,Eif2ak3,0.194534867
M. musculus,Eif2ak4,0.197719078
M. musculus,Eif2b1,0.200285035
M. musculus,Eif2b2,0.200981331
M. musculus,Eif2b3,0.202884785
M. musculus,Eif2b4,0.200349122
M. musculus,Eif2b5,0.194532075
M. musculus,Eif2d,0.205059463
M. musculus,Eif2s1,0.190388617
M. musculus,Eif2s2,0.202349476
M. musculus,Eif2s3x,0.192130095
M. musculus,Eif2s3y,0.190157716
M. musculus,Eif3a,0.181766919
M. musculus,Eif3b,0.203863421
M. musculus,Eif3c,0.208840492
M. musculus,Eif3d,0.204827343
M. musculus,Eif3e,0.182647634
M. musculus,Eif3f,0.193079727
M. musculus,Eif3g,0.215895094
M. musculus,Eif3h,0.198293643
M. musculus,Eif3i,0.198856271
M. musculus,Eif3j1,0.206766337
M. musculus,Eif3j2,0.207577784
M. musculus,Eif3k,0.21493435
M. musculus,Eif3l,0.198504566
M. musculus,Eif3m,0.190460723
M. musculus,Eif4a1,0.198843324
M. musculus,Eif4a2,0.195602015
M. musculus,Eif4a3,0.2044503
M. musculus,Eif4b,0.189907426
M. musculus,Eif4e,0.19287218
M. musculus,Eif4e1b,0.208069448
M. musculus,Eif4e2,0.197275946
M. musculus,Eif4e3,0.19864061
M. musculus,Eif4ebp1,0.187456924
M. musculus,Eif4ebp2,0.192567942
M. musculus,Eif4ebp3,0.216273462
M. musculus,Eif4enif1,0.183246621
M. musculus,Eif4g2,0.189626259
M. musculus,Eif4h,0.182670368
M. musculus,Eif5,0.200533926
M. musculus,Eif5a,0.223655575
M. musculus,Eif5a2,0.208860453
M. musculus,Eif5b,0.205042121
M. musculus,Eif6,0.216616753
M. musculus,Eipr1,0.202096931
M. musculus,Elac1,0.202045943
M. musculus,Elac2,0.200916699
M. musculus,Elane,0.202773238
M. musculus,Elavl1,0.189074898
M. musculus,Elavl2,0.195482795
M. musculus,Elavl3,0.207345398
M. musculus,Elavl4,0.186025037
M. musculus,Elf1,0.195075224
M. musculus,Elf2,0.205816051
M. musculus,Elf3,0.19677274
M. musculus,Elf4,0.193529951
M. musculus,Elf5,0.200676761
M. musculus,Elfn1,0.206960726
M. musculus,Elfn2,0.205166426
M. musculus,Elk1,0.195957847
M. musculus,Elk3,0.192469481
M. musculus,Elk4,0.191896893
M. musculus,Ell2,0.193465204
M. musculus,Ell3,0.197559157
M. musculus,Elmo1,0.202133404
M. musculus,Elmo2,0.205281942
M. musculus,Elmo3,0.250795011
M. musculus,Elmod1,0.19904904
M. musculus,Elmod2,0.192334739
M. musculus,Elmod3,0.190837343
M. musculus,Elmsan1,0.210321127
M. musculus,Eln,0.213843069
M. musculus,Eloa,0.203669029
M. musculus,Elob,0.20092697
M. musculus,Elobl,0.189805756
M. musculus,Eloc,0.197697298
M. musculus,Elof1,0.236401097
M. musculus,Elovl1,0.181707814
M. musculus,Elovl2,0.187090462
M. musculus,Elovl3,0.177763697
M. musculus,Elovl4,0.189959422
M. musculus,Elovl6,0.19403736
M. musculus,Elovl7,0.177800836
M. musculus,Elp2,0.195738326
M. musculus,Elp3,0.197832932
M. musculus,Elp4,0.192741543
M. musculus,Elp5,0.183173628
M. musculus,Elp6,0.201033621
M. musculus,Emb,0.197486526
M. musculus,Emc1,0.197148388
M. musculus,Emc10,0.210075792
M. musculus,Emc2,0.196167708
M. musculus,Emc3,0.185261466
M. musculus,Emc4,0.20076962
M. musculus,Emc6,0.174779852
M. musculus,Emc7,0.184351974
M. musculus,Emc8,0.219074558
M. musculus,Emcn,0.19052111
M. musculus,Emd,0.183941515
M. musculus,Eme1,0.209375302
M. musculus,Eme2,0.200536743
M. musculus,Emg1,0.200517185
M. musculus,Emid1,0.195821568
M. musculus,Emilin1,0.201157479
M. musculus,Emilin2,0.205397513
M. musculus,Emilin3,0.20242826
M. musculus,Eml1,0.196040841
M. musculus,Eml2,0.20128816
M. musculus,Eml3,0.192674984
M. musculus,Eml4,0.189971612
M. musculus,Eml5,0.191852359
M. musculus,Eml6,0.197926669
M. musculus,Emp1,0.196561927
M. musculus,Emp2,0.181773734
M. musculus,Emp3,0.189722621
M. musculus,Emsy,0.19386042
M. musculus,Emx1,0.201092425
M. musculus,Emx2,0.187338653
M. musculus,En1,0.213671993
M. musculus,En2,0.214575797
M. musculus,Enah,0.199264605
M. musculus,Enam,0.17906176
M. musculus,Enc1,0.202884147
M. musculus,Endod1,0.1964735
M. musculus,Endog,0.201479458
M. musculus,Endou,0.195376296
M. musculus,Endov,0.206740853
M. musculus,Eng,0.191380349
M. musculus,Engase,0.19460649
M. musculus,Enho,0.194511514
M. musculus,Enkd1,0.196255702
M. musculus,Enkur,0.217740292
M. musculus,Eno1b,0.219666004
M. musculus,Eno2,0.211361655
M. musculus,Eno4,0.201565553
M. musculus,Enoph1,0.209167474
M. musculus,Enox1,0.204846917
M. musculus,Enox2,0.195511309
M. musculus,Enpep,0.191868223
M. musculus,Enpp1,0.190821622
M. musculus,Enpp2,0.18709829
M. musculus,Enpp3,0.19168236
M. musculus,Enpp4,0.179686917
M. musculus,Enpp5,0.181968969
M. musculus,Enpp6,0.190062009
M. musculus,Enpp7,0.193241727
M. musculus,Ensa,0.223780286
M. musculus,Enthd1,0.195053901
M. musculus,Entpd1,0.1987963
M. musculus,Entpd2,0.194276834
M. musculus,Entpd3,0.195833459
M. musculus,Entpd4,0.191036587
M. musculus,Entpd4b,0.191036587
M. musculus,Entpd5,0.186159472
M. musculus,Entpd6,0.202883724
M. musculus,Entpd7,0.190125193
M. musculus,Entpd8,0.202080644
M. musculus,Eny2,0.192784863
M. musculus,Eogt,0.188357759
M. musculus,Eomes,0.196479421
M. musculus,Ep300,0.20036666
M. musculus,Ep400,0.200788821
M. musculus,Epas1,0.203974378
M. musculus,Epb41l1,0.208195598
M. musculus,Epb41l2,0.204844934
M. musculus,Epb41l3,0.204985045
M. musculus,Epb41l4a,0.190433573
M. musculus,Epb41l4b,0.189359753
M. musculus,Epb41l5,0.190079589
M. musculus,Epb42,0.199225303
M. musculus,Epc1,0.195425317
M. musculus,Epc2,0.194269565
M. musculus,Epcam,0.21802264
M. musculus,Epdr1,0.203468534
M. musculus,Epg5,0.195541392
M. musculus,Epgn,0.20728249
M. musculus,Epha1,0.194456711
M. musculus,Epha10,0.207650141
M. musculus,Epha2,0.207959243
M. musculus,Epha3,0.197395628
M. musculus,Epha4,0.199345583
M. musculus,Epha5,0.198208122
M. musculus,Epha6,0.191866303
M. musculus,Epha7,0.190108169
M. musculus,Epha8,0.20509988
M. musculus,Ephb1,0.200957405
M. musculus,Ephb2,0.205517483
M. musculus,Ephb3,0.198870653
M. musculus,Ephb4,0.203590828
M. musculus,Ephb6,0.199401029
M. musculus,Ephx2,0.204758623
M. musculus,Ephx3,0.193397686
M. musculus,Epm2a,0.210190901
M. musculus,Epm2aip1,0.187933687
M. musculus,Epn1,0.207205267
M. musculus,Epn2,0.202225775
M. musculus,Epn3,0.19875556
M. musculus,Epo,0.187079435
M. musculus,Epop,0.197459838
M. musculus,Epor,0.192018206
M. musculus,Epp13,0.196959295
M. musculus,Eppin,0.201676993
M. musculus,Eppk1,0.206031561
M. musculus,Eprs,0.206985199
M. musculus,Eps15,0.188093864
M. musculus,Eps15l1,0.19935548
M. musculus,Eps8,0.193724887
M. musculus,Eps8l1,0.204473674
M. musculus,Eps8l2,0.212807804
M. musculus,Eps8l3,0.199048228
M. musculus,Epsti1,0.203898016
M. musculus,Epx,0.192520873
M. musculus,Epyc,0.185719044
M. musculus,Eqtn,0.186210567
M. musculus,Eral1,0.196150233
M. musculus,Erap1,0.18632013
M. musculus,Eras,0.224234739
M. musculus,Erbb2,0.205278665
M. musculus,Erbb3,0.202296439
M. musculus,Erbb4,0.195949841
M. musculus,Erbin,0.182055442
M. musculus,Erc1,0.207336382
M. musculus,Erc2,0.207738633
M. musculus,Ercc1,0.204093432
M. musculus,Ercc2,0.204702137
M. musculus,Ercc3,0.20670474
M. musculus,Ercc4,0.197396014
M. musculus,Ercc5,0.196727285
M. musculus,Ercc6,0.2041805
M. musculus,Ercc6l,0.18832249
M. musculus,Ercc6l2,0.199863139
M. musculus,Ercc8,0.170734603
M. musculus,Ereg,0.201884047
M. musculus,Erf,0.196894789
M. musculus,Erfe,0.19870077
M. musculus,Erg,0.197584782
M. musculus,Erg28,0.180471722
M. musculus,Ergic1,0.193138472
M. musculus,Ergic2,0.187625145
M. musculus,Ergic3,0.2132533
M. musculus,Erh,0.207392617
M. musculus,Eri1,0.205878242
M. musculus,Eri2,0.193525113
M. musculus,Eri3,0.202532504
M. musculus,Erich1,0.196140813
M. musculus,Erich2,0.195640162
M. musculus,Erich3,0.233926728
M. musculus,Erich4,0.211101148
M. musculus,Erich5,0.207186594
M. musculus,Erich6,0.1938584
M. musculus,Erich6b,0.18907616
M. musculus,Erlin1,0.205912632
M. musculus,Ermap,0.19022045
M. musculus,Ermard,0.192116258
M. musculus,Ermn,0.189717883
M. musculus,Ermp1,0.187252141
M. musculus,Ern1,0.193807881
M. musculus,Ern2,0.190643546
M. musculus,Ero1l,0.192034874
M. musculus,Ero1lb,0.190344381
M. musculus,Erp27,0.191145489
M. musculus,Erp29,0.198153621
M. musculus,Erp44,0.17938375
M. musculus,Errfi1,0.191886339
M. musculus,Erv3,0.187444577
M. musculus,Esam,0.197372405
M. musculus,Esco1,0.194862297
M. musculus,Esco2,0.188778271
M. musculus,Esd,0.198922875
M. musculus,Esf1,0.200273875
M. musculus,Esm1,0.227265978
M. musculus,Esp1,0.195083423
M. musculus,Esp15,0.176023956
M. musculus,Esp16,0.174583688
M. musculus,Esp18,0.184523748
M. musculus,Esp23,0.169266608
M. musculus,Esp24,0.167511125
M. musculus,Esp3,0.192608349
M. musculus,Esp31,0.172060751
M. musculus,Esp34,0.18635538
M. musculus,Esp36,0.181350883
M. musculus,Esp38,0.177524591
M. musculus,Esp4,0.186848232
M. musculus,Esp6,0.194433504
M. musculus,Esp8,0.186548746
M. musculus,Espl1,0.201483545
M. musculus,Espn,0.212241756
M. musculus,Espnl,0.210524294
M. musculus,Esr1,0.203593189
M. musculus,Esr2,0.200562998
M. musculus,Esrp1,0.198456779
M. musculus,Esrp2,0.198910575
M. musculus,Esrra,0.220819603
M. musculus,Esrrb,0.216959435
